id,card01,card02,card03,card04,card05,card06,card07,card08,card09,card10,card11,card12,sub
15538,9224.1,0.7,216.2,979.19,34,20.3,0,322.26,17.76,40.9,798.3,6794.49,0
15539,9927.99,0,196.21,786.69,10.2,41.5,0,329.7,54.18,40.4,1057.83,7411.28,1000
15540,16435.82,0,147.3,1671.71,1.1,13.2,0,315.56,30.18,155.8,2055.07,12045.9,0
15541,10686.55,0,192.4,793.13,306,28.35,7,177.5,126.48,22.2,834.7,8198.79,0
15544,14833.74,0.9,84.75,2321.95,17,7.5,0,165.66,56.04,23.1,1926.5,10230.34,0
15545,8638.88,0,116.54,907.33,17,20,0,288.4,104.04,58.1,1172.4,5955.07,0
15552,8363.98,0,418.84,447.02,4.2,0,0,212.29,98.62,159.2,406.2,6617.61,0
15553,10584.94,0,320.9,666.93,0,11.05,0,181.98,114.3,236.8,337.8,8715.18,1000
15560,10729.14,5.51,588.3,827.23,72.25,0,4,100.33,29.22,87.27,918.6,8096.43,0
15561,11321.17,0,546.95,1190.31,46,56.15,0,123.4,49.92,106.8,1193.12,8008.52,2000
15562,14578.27,2.7,92.8,1301.54,34,8.6,0,402.43,38.02,105.7,1966.16,10626.32,0
15563,14332.08,0,429.58,1415.7,10.3,23.4,0,589.25,94.98,52.2,1715.6,10001.07,0
15568,14745,0.4,98.3,1523.07,33,9.6,0,846.76,9.08,11,655,11558.79,0
15569,14239.32,0,125.3,1437.52,3.5,35,0,1520.01,14.22,24.5,596.4,10482.87,1500
15574,7760.78,3.1,95.9,1182.56,20.5,0,0,53.73,15.96,44.2,383.2,5961.63,0
15575,9463.98,0,46.23,882.87,0,8,0,231.5,43.32,29.4,610.55,7612.11,0
15580,7109,7.6,14.2,439.39,303.7,1.7,0,103.3,8.4,32.7,223.2,5974.81,0
15581,1621.6,0,0,217.6,0,0,0,5,10.8,2.1,73.5,1312.6,0
15588,10009.47,12.48,183.4,1102.71,15.8,13.6,0,230.13,75.06,46.3,682.7,7647.29,0
15589,9651.07,0,184.02,830.81,3.8,8.4,0,464.8,99.06,50.5,787.39,7222.29,0
15590,11349.32,30.3,90.3,1535.06,12.3,25.2,0,334.68,142.48,77.7,1211.84,7889.46,0
15591,10639.92,134.4,465.9,707.04,0,4.5,0,643.9,227.46,61.9,1165.36,7229.46,0
15594,13947.12,30.61,173.53,1134.01,87.6,18.6,0,528.3,131.98,85,904,10853.49,0
15595,15243.19,0,231.53,988.07,11.8,1,0,869.7,312.78,80.9,1113.17,11634.24,0
15596,13995.76,5.7,240.6,1558.7,21,6,0,405.55,68.58,101.58,1100.9,10487.15,0
15597,8731.15,0,304.05,533.53,1.4,4.8,0,331.2,103.56,44.8,1272.6,6135.21,0
15598,9980.77,0.06,50.1,1318.13,11.6,5.7,0,139.48,42.9,57.88,1551.5,6803.42,0
15599,9166.42,0,239.36,874.08,0,16.3,0,112.9,72.06,10.7,1355.36,6485.66,2000
15606,10638.87,12.5,219.1,1193.53,110.3,11,0,166.51,187,55.4,1254.57,7428.96,0
15607,8506.89,0,201.76,737.91,10.8,43.15,0,158.2,247.02,48,1301.55,5758.5,0
15608,14244.2,0.05,617.32,1595.78,49,0,0,109.8,202.88,292.2,1767.78,9609.39,0
15609,12765.25,0,171.6,1543.25,10.5,111.45,0,171.7,323.22,225.8,1996.4,8211.33,0
15610,11061.26,0,487.2,1189.48,20,0,0,243.74,70.74,104.8,990.2,7955.1,0
15611,11897.12,20,292.4,838.34,25,78.3,0,213.7,93.6,191.9,1303.2,8840.68,0
15612,7520.15,0,348.1,943.17,0,12,0,341.49,127.68,264.9,807.7,4675.11,0
15613,10223.63,40,190.3,805.68,0,28.65,0,145.6,130.14,327.5,903.7,7652.06,0
15618,10323.19,0,102.7,1006.02,16.5,15.8,0,557.12,160.04,188.6,1276.2,7000.21,0
15619,10211.13,0,251.57,989.84,0,56.3,0,883.85,74.1,276.9,739.4,6939.17,0
15626,11018.46,7.2,71.9,1404.39,0,7.1,0,281.28,2.32,16.5,583.7,8644.07,0
15627,11357.72,0,170.66,671.49,1.2,31.8,0,129.1,0,36.5,698.5,9618.47,0
15632,8980,2.3,131.5,1009.73,35,12.7,0,111.76,23.62,31.6,289.2,7332.59,0
15633,11473.15,0,254.65,1027.51,30.7,70.3,0,580.6,30.84,46.05,808.8,8623.7,1000
15634,10008.71,8.82,84.31,1274.48,0,19.2,0,526.32,81.82,51.3,236.6,7725.86,0
15635,11773.16,0,178.45,1101.41,20.5,29.65,0,421.6,159.42,53,555.7,9253.43,0
15640,6686.47,0.9,228.7,738.39,0,1.8,0,25.28,37.56,19.8,495.2,5138.84,0
15641,9723.22,0,154.9,657.74,0,23.45,0,136.2,30.42,29.6,902.31,7788.6,2000
15642,10435.19,10.05,106.5,1043.77,0,8.8,0,275.59,70.56,20.13,726.2,8173.59,0
15643,12521.73,0,429.1,1104.32,25,69.9,0,684.58,109.8,43.2,1113.33,8942.5,1500
15648,10831.12,2.2,40,1195.9,0,4.1,0,468.02,67.32,54.3,1382.9,7616.38,0
15649,10143.43,0,146.38,610.41,17.8,33.35,0,645.8,94.56,16.3,989.4,7589.43,1000
15672,4186.64,0,54.1,526.12,29.95,0.9,0,71,17.2,49.2,159.7,3278.47,0
15673,5546.06,0,29,387.19,0,24.85,0,353.1,16.08,36.2,168,4531.64,1000
15682,12662.94,4.31,91,1169.46,21,4.4,24.5,710.2,48.16,22.6,856.96,9710.35,0
15683,12085.26,15,244.7,725.27,0,58.45,0,591.05,91.62,183.5,874.37,9301.3,1500
15686,12938.71,12.71,7.1,1136.47,0,13.8,0,564.83,63.4,26.5,939.34,10174.56,0
15687,11469.55,0,279.28,524.1,1,31.7,0,371.8,100.2,12.5,1072.7,9076.27,0
15692,9017.64,31.5,62.4,890.51,35.6,6.8,0,232.43,69.66,31.8,619.3,7037.64,0
15693,9183.66,0,26.6,600.44,1.6,2.55,0,186.7,122.88,51.55,727.85,7463.49,0
15694,12271.6,2.99,255.2,1352.42,0,11.3,0,286.07,31.72,27.6,742.81,9561.49,0
15695,10142.66,0,257.65,601.91,7.3,0.6,0,205.4,45.38,4.5,903.1,8116.82,1000
15698,15379.77,7.5,22.3,1391.36,15.5,10.1,0,598.3,25.7,19.8,1487.97,11801.24,0
15699,13348.76,15,337.53,762.14,1.9,87.75,0,340.95,50.7,27.9,1180.1,10544.79,0
15700,12660.63,53.11,110,1357.04,7.6,11.4,0,502.43,34.02,46.47,709.3,9829.26,0
15701,14735,60,255.7,1059.28,15,58.2,0,441.55,61.2,18.1,748.2,12017.77,1500
15708,6596.44,2.5,10,1023.37,23,3.6,0,140.26,4.2,15.6,492.9,4881.01,0
15709,4587.75,0,27.3,269.64,0,0.15,0,104.5,25.18,3.9,320.3,3836.78,2000
15712,9513.53,11.5,146.4,1170.17,0,11.4,0,377.17,33.48,10.43,649.6,7103.38,0
15713,11304.89,0,201.55,923.95,22.1,28.35,0,601.05,180.32,34.1,952.3,8361.17,0
15716,11896.62,29.61,0,908.24,67,2.4,0,614,40.68,2.7,1292.72,8939.27,0
15717,14179.93,15,366.45,795.64,0,120.45,0,718.78,110.58,92.3,1051.9,10908.83,0
15722,10658.64,15.93,61.5,1208.57,10,8.6,0,275.19,35.04,41.7,872.59,8129.52,0
15723,13001.44,0,430.22,780.47,12.2,58.95,0,391.87,111.84,29.48,1078,10108.41,0
15728,5926.49,0,74.6,958.68,8.8,1.8,0,51.29,1.86,31.15,80.6,4717.71,0
15729,9267.37,0,46.3,501.4,29,58.1,6,856.35,0.48,56.2,232.9,7480.64,2000
15736,4729.94,0,78.8,906.65,2.45,0,0,52.17,15.43,71.85,724.6,2877.99,0
15737,7582.57,0,122.25,917.95,0,15.6,0,236.9,18,156.5,443.9,5671.47,1000
15746,7993.85,15.5,12,706.92,0.7,11.2,0,376.88,17.7,20.5,620.9,6211.55,0
15747,8967.01,0,36.7,484.63,0,24,0,285.8,85.98,7.8,458.7,7583.4,0
15752,10069.57,7.8,127.3,1189.12,59.1,9.1,0,157.48,174.6,79.53,660.5,7605.04,0
15753,11583.91,0,189.2,1322.49,16.2,20.1,74,898.8,256.38,107.85,825.2,7873.69,0
15754,9423.19,11.2,53.6,757.21,5.5,15.3,0,351.82,113.04,41.6,1195.9,6878.02,0
15755,8395.49,0,124.7,507.49,0,7.5,0,537.1,93.84,66.4,915.65,6142.81,0
15756,9677.29,7.2,17.1,1115.12,0,1.1,0,149.41,33.58,9.9,936.14,7407.74,0
15757,7903,0,76.8,597.12,0,26.85,0,213.2,10.8,19.7,602.6,6355.93,0
15760,9789.35,4.1,79.11,1125.01,6.65,3.15,0,170.25,75.84,105.57,718.2,7501.47,0
15761,10563.55,0,100.1,904.62,0.1,7.2,0,466.1,199.26,72,925.85,7888.32,0
15766,9824.75,29.4,14.2,1307.76,0,24.2,0,147.52,77.04,76.8,1762.8,6385.03,0
15767,13079.09,0,318.8,1232.74,0.1,4,0,152.3,129.54,46.6,2561.1,8633.91,0
15770,8818.38,15.8,47.4,346.36,37.2,5.7,0,92.07,51.96,198.75,520.22,7502.92,0
15771,8200.56,0,86.5,245.72,30.2,21.55,0,46,71.62,258.85,718.6,6721.52,2000
15772,10332.68,2.6,138.5,671.33,5.5,1.2,0,167.59,41.64,160.82,1121,8022.5,0
15773,7300.3,0,84.5,408.79,0,4.8,0,226,17.1,161,1032,5366.11,2000
15774,10625.6,2.9,182.6,505.98,21.6,10.2,0,232.63,87,233.4,846.6,8502.69,0
15775,9045.25,0,174.2,297.4,63.3,9.3,0,216,83.82,220.8,676.7,7303.73,1500
15778,8899.69,7.1,126.9,892.83,0,13.6,0,256.56,81.12,50.5,1008.5,6462.58,0
15779,9486.41,0,311.6,847.73,0,3.45,0,469.03,133.62,32.93,1342.57,6345.48,1500
15788,5376.56,0.01,104,581.55,5.6,2.6,0,116.2,42.24,150.9,238.8,4134.66,0
15789,8492.79,0,159.72,654.42,5,11.3,0,400,40.92,213.4,395.4,6612.63,0
15794,8911.48,12.82,335.96,1164.7,60,0.2,0,75.43,26.58,14,894.9,6326.89,0
15795,9712.04,0,296.85,549.4,1.8,3.5,0,177.39,60.6,43.9,587,7991.6,2000
15802,12358.21,19.8,191.7,1173.5,19.2,16.8,0,154.9,127.22,77.8,1124.6,9452.69,0
15803,11203.25,0,243.43,811.56,0,18.4,0,130.3,91.44,44.2,1191.29,8672.63,0
15812,7643.34,3.9,138.3,1017.53,5.5,11.1,0,70.03,36.66,14.7,832.51,5513.11,0
15813,9637.09,0,230.1,700.3,0,2.3,0,218.34,69.54,87.3,1081.8,7247.41,2000
15836,6731.4,0.01,108.4,652.56,0,0,0,249.2,53.76,64.6,411.9,5190.97,0
15837,6997.55,0,191.9,494.39,0,18.2,0,234.8,32.76,106.8,451.2,5467.5,0
15840,9325.14,0,446.8,522.81,0,0,0,189.4,208.32,121.29,805.17,7031.35,0
15841,11759.94,0,731.38,1159.83,12.9,95.1,0,201.7,178.44,129.6,542.8,8708.19,0
15854,7216.73,1.9,65.31,943.63,0,0.1,0,254.8,68.04,1,122.6,5759.35,0
15855,9273.1,0,28.3,613.92,15,5.9,0,450.55,301.26,59.9,303.4,7494.87,1500
15858,8395.23,12.1,69.2,578.27,3.2,13.8,0,669.28,10.68,101.9,354.5,6582.3,0
15859,9518.26,0,50.61,827.52,33,26.35,0,657.4,3.66,98.9,458.9,7361.92,0
15860,11764.93,0,102.7,910.74,16.5,2.5,0,432.35,101.82,8.4,442.4,9747.52,0
15861,12513.46,0,132.7,920.61,0,7.8,0,206.18,382.14,18.26,676.15,10169.62,0
15878,11503.98,15.1,169.4,1228.81,129.2,13.3,0,189.23,54.78,52.5,1798.42,7853.24,0
15879,11440.29,0,454.2,1214.48,1.8,19.35,0,621.8,93.84,18.1,1209.55,7807.17,0
15882,10654.33,10.5,144.3,872.99,27,11.4,0,629.74,138.18,62.4,1091.9,7665.92,0
15883,11999.32,0,266.76,504.26,0,46.1,0,911.76,162.06,13.8,1063.7,9030.88,0
15890,12157.96,9.2,219.1,1397.06,7.1,5,0,653.1,46.9,34.6,1624.7,8161.2,0
15891,12216.27,0,462.5,1208.81,38.1,10.95,0,301.55,127.44,33.2,1342.9,8690.82,0
15894,5657.86,0,86.4,220.31,12,0,0,45.9,28.06,224.33,541.9,4498.96,0
15895,5226.91,0,195.2,236.69,8,54.4,0,71,7.2,176.24,180.9,4297.28,1000
15902,7082.92,0.05,282.8,883.9,3.3,0,0,83.85,116.76,134.4,592.2,4985.66,0
15903,5992,0,113.09,633.57,7.5,10.8,0,182.7,50.4,163.7,488.7,4341.54,0
15904,9031.22,6.5,82.15,593.91,62.6,7.6,0,168.04,25.72,23.1,947.1,7114.5,0
15905,10450.25,0,166.2,875.5,0,49.1,0,407,136.8,43.9,970.2,7801.55,0
15912,13017.45,3.5,134.6,1697.98,18.5,30,0,391.8,40.98,29.69,1786.2,8884.2,0
15913,13240.91,0,250.04,1274.58,0,11.7,0,602.7,40.8,21,1744.1,9295.99,0
15920,11705.46,4.5,149,769.26,38.6,2.1,0,265.36,83.1,97.66,417.1,9878.78,0
15921,15938.87,0,306.5,641.87,12.5,109.1,0,809.15,86.7,46.1,433.4,13493.55,0
15926,12624.03,15.9,311.6,1352.94,11.95,3.7,0,335.87,44.06,41.6,1044.4,9462.01,0
15927,13690.81,0,357.3,1509.4,57.4,13,12,325.9,97.92,26.5,1216.1,10075.29,0
15930,8323.56,2.5,63.5,729.72,0,3.2,0,177.86,35.94,37.4,193.2,7080.24,0
15931,8458.58,0,66.9,345.68,1.1,13.65,0,186.32,78.36,21.1,340.35,7405.12,1500
15938,9369,4.32,53.9,223.06,44.61,1.3,0,92.1,18.84,121.48,257.3,8552.09,0
15939,6882.31,0,100.38,16.28,0,9.7,0,329,19.44,18.45,94.7,6294.36,1000
15950,8556.65,5.62,105,679.12,0,3.2,0,234.66,60.18,55.8,329.4,7083.67,0
15951,8506.9,0,189.3,733.7,6,25.7,0,563.2,133.92,28.6,416.02,6410.46,1000
15956,4760.91,0.01,193.1,509.66,0,0,0,103.43,34.26,133.8,253.3,3533.35,0
15957,7322.04,0,105.3,440.81,25.6,88.7,0,124.6,21.72,160.7,274.3,6080.31,2000
15958,10386.62,1.09,697.7,863.12,0,0,0,280.91,301.2,373.5,967.4,6901.7,0
15959,10678.71,0,388.8,1199.02,69.2,59.25,3.5,616.8,252.78,481.1,724.9,6883.36,0
15962,8473.83,1.2,364.6,934.17,0,0,0,160.1,161.72,311.3,875.2,5665.54,0
15963,9891.85,0,324.9,886.81,5.5,41.45,0,327.9,135.78,295.6,914.6,6959.31,0
15974,9799.11,3.8,145.54,1091.19,16.8,2,0,202.5,34.08,26.6,1123.2,7153.4,0
15975,15050.15,0,446.26,1126.67,92.3,76.85,265,332.35,98.22,6.9,1027.4,11578.2,0
15994,10535.02,29.6,173.5,1327.43,0,7.3,0,142.15,42.86,33.1,1240.2,7538.88,0
15995,10929.04,0,218.6,1186.84,0,31.95,0,185.1,100.02,58.9,1131.5,8016.13,0
15996,10783.04,10.7,58.6,1348.58,36,2.8,0,125.8,8.82,30,905.1,8256.64,0
15997,13210.9,0,266.16,1167.61,5.5,3.7,0,322.63,19.26,62.2,1246.6,10117.24,0
16002,24256.46,14.2,69.4,1952.53,91.4,8.8,0,466.03,61.4,27.8,2036.6,19528.3,0
16003,16427.78,0,495.6,1375.78,53.1,9.5,36,706.35,164.76,63.2,2045.1,11478.39,0
16006,11343.19,9.9,33,959.44,0,13.3,0,62.87,0.66,16,1451.69,8796.33,0
16007,13584.29,0,176.9,942.78,10.5,18.75,0,30,0,21.4,884.34,11499.62,0
16010,8247.25,1.03,262.2,687.19,6.1,1.05,0,310.59,140.96,130.49,426.9,6280.74,0
16011,6117.6,0,92.6,221.38,90,48.3,0,163.53,111.72,130.4,135.7,5123.97,1000
16020,8529.18,2.4,79.4,964.53,0,0,0,220.64,291.44,224.8,646.3,6099.67,0
16021,7423.52,0,116.8,1207.74,20.5,37.85,85,128.2,151.92,202.5,391.6,5081.41,0
16022,9955.27,4.1,93.8,1321.05,17.5,2.2,49,144.89,43.2,25.8,474.7,7779.03,0
16023,10929.99,0,296.85,631.46,0,32.85,0,297.3,19.2,24.8,532.7,9094.83,2000
16024,9234.02,4.3,122,975.47,10,19,0,197.71,38.52,32.4,565.6,7269.02,0
16025,10836.17,0,200.68,728.01,0,78.1,0,397.25,58.56,88.6,615.55,8669.42,1000
16032,7387.86,2.74,455.2,809.64,0,6,0,399.1,16.92,4.5,638.5,5055.26,0
16033,11435.17,0,720.2,783.71,109,397.35,0,519.02,68.16,12.7,1118.3,7706.73,1000
16042,12907.12,21.1,85.8,1381.02,19.5,9,0,281.14,35.94,51.2,345,10677.42,0
16043,13499.01,0,113.35,1112.63,22,116.55,0,740.91,97.46,175.2,657.3,10463.61,1000
16044,13068.01,7.5,263,1143.95,0.1,13.8,0,286.74,69.52,48.5,1161.9,10073,0
16045,11339.87,0,434.96,846.28,20.7,27.9,1.5,268.06,109.32,23.3,559.3,9048.55,0
16052,11105.49,3.53,9.5,1078.94,6.5,5.7,0,103.1,12.9,45.81,1136.74,8702.77,0
16053,12941.02,0,184.4,1010.66,20,35.75,0,140.7,10.08,38.5,1328.5,10172.43,2000
16056,9510.08,2.8,39.62,858.76,7.5,5.32,0,205.95,49.12,53.91,857.8,7429.3,0
16057,10508.6,0,303.45,733.11,0,60.75,0,373.7,113.22,24.6,1098.9,7800.87,0
16060,9988,6.61,143.9,1168.34,0,8.3,0,151.02,15.44,22.3,1174.1,7297.99,0
16061,10468.59,15,356.9,856.09,0,29.35,0,160,10.8,129.4,1237.8,7673.25,0
16062,10644.55,2.7,175.1,751.14,116,6.6,0,379.39,72.12,10.1,1219.37,7912.03,0
16063,10564.01,0,261.48,1026.36,115.7,76.15,0,285.1,104.88,131.5,1313.6,7249.24,0
16064,10883.24,4.5,69.48,1050.48,70,6.3,0,493.9,7.72,18.6,1095.2,8067.06,0
16065,12605.44,0,201.05,1115.43,12.2,103.35,0,253.51,38.64,25.7,1827.5,9028.06,0
16066,7996.84,0.03,211.5,702.75,21.5,0.1,0,386.36,156.46,213.5,660.9,5643.74,0
16067,6654.77,0,73.8,837.46,0,0,6.5,269.7,121.32,292.7,272.8,4780.49,1500
16070,10401.91,0,561.6,1477.54,35,0,0,103.58,127.44,156.62,755.09,7185.04,0
16071,12365.72,0,306.7,1362.85,23.9,31.8,3.5,247.1,126.36,244.5,1532.94,8486.07,0
16082,14422.34,0,586.5,1316.44,7.8,9.8,0,329.22,150.7,36.38,1207.7,10777.8,0
16083,18926.97,0,1218.54,1569.66,42.5,117.25,0,752.8,311.28,56.1,1736.36,13122.48,1000
16098,11342.2,1.91,119.3,1512.84,1,7.7,0,241.62,135.76,57,1044.2,8220.87,0
16099,10768.63,0,187.8,606.21,1.1,11.4,0,206.79,69.54,43.6,1216.5,8425.69,1500
16104,13699.56,2.8,144.84,1261.77,5,2.9,0,382.35,38.52,18.4,2352.1,9490.88,0
16105,9205.39,0,310.1,650.31,7,18.75,0,162.2,131.52,90.5,1131.4,6703.61,0
16124,9631,2,190,1234.84,13.5,13.4,0,106.03,78.84,30.1,1274.6,6687.69,0
16125,10821.03,0,396.65,980.08,7.5,35.55,0,156.43,42.36,21.7,1488.63,7692.13,0
16126,8975.74,0.04,318.7,1201.05,0,0,0,439.2,72.16,186.4,833,5925.19,0
16127,10291.72,65.2,208.87,1166.33,37.9,45.9,0,384.4,84.42,244.4,666.2,7388.1,0
16128,11811.8,0,448.38,1337.56,13,0,0,331.22,285.46,237,592.7,8566.48,0
16129,14473.41,0,271.6,2470.07,14.1,47.66,0,314.05,222.54,336.4,998.78,9798.21,0
16130,14717.82,1.02,530.9,1734.95,20.3,0,0,221.06,140.46,236.3,2064.4,9768.43,0
16131,16798,0,299.39,1927.46,0,10.3,0,294.1,170.58,361.6,3549.76,10184.81,0
16134,9648.21,0,374.7,661.88,0,0,0,137.88,97.6,276.3,767.14,7332.71,0
16135,7787.87,0,294.9,838.9,38.5,11,0,102.83,57,234.3,199.2,6011.24,0
16142,11984.86,9.1,186.7,1340.11,20.5,6.9,0,255,37.8,15.8,1821.2,8291.75,0
16143,14212.03,0,405,1095.01,20,230,0,165.3,74.76,27.6,1547,10647.36,0
16154,8995.13,0.25,179.9,868.83,5,5.9,0,205.31,24.32,20.7,553.85,7131.07,0
16155,11083.67,0,397.65,1077.35,8.5,67.45,0,520.45,63.6,47.7,797.5,8103.47,0
16156,18401.88,8.62,679.6,1779.96,45,20.2,0,342.17,71.94,117.4,1971.7,13365.29,0
16157,20792.79,0,1603.3,791.83,21.7,51.7,0,182.12,142.08,290.8,1920.4,15788.86,0
16162,7550.85,0,73.7,912.41,0,0.4,0,192.53,0.1,3.63,1210,5158.08,0
16163,5229.93,0,43.9,409,1.1,0,0,112.3,0.36,6.6,1088,3568.67,0
16166,13403.29,1.14,35.5,1205.04,0,2.6,0,491.31,2.94,20.6,752.5,10891.66,0
16167,9770.47,0,131.91,1009.15,0.7,28.2,0,567.04,1.68,70,364.2,7597.59,1000
16170,11236.69,2,267.6,875.43,0,9.5,0,96.46,17.24,5.9,1543.58,8418.98,0
16171,8491.13,0,290.5,735.92,0,26.25,0,150.6,0,39.6,797.41,6450.85,0
16174,8753.02,22.2,600.6,768.87,6.5,5.7,0,241.09,38.56,20.4,788.58,6260.52,0
16175,7494.74,0,284.1,308.85,17.5,14.25,0,213.7,9,48.3,405.6,6193.44,0
16176,7774.32,0,56.61,833.27,28,5.6,0,132.01,0,10.7,1054.48,5653.65,0
16177,9444.35,0,317.7,775.52,11,51.1,0,250.35,19.2,29.9,1058.7,6930.88,0
16186,4640.17,0,50.7,485.89,0,16.8,0,304.86,47.64,121.33,373.3,3239.65,0
16187,6700.76,0,82.35,735.95,0,0,0,255.3,58.44,192.9,447.6,4928.22,0
16188,8142.24,0.02,197.1,491.16,7.1,34.6,0,138.09,229.36,193.5,869.9,5981.41,0
16189,6292.51,0,140.9,467.33,0,0,0,146.2,284.4,232.4,396.5,4624.78,0
16194,4595.4,2.17,66,391.16,1.63,11.6,0,215.53,35.76,112.8,115.3,3643.45,0
16195,5726.46,0,72.2,335.09,0,21.4,0,235.23,36,128.5,65.8,4832.24,2000
16200,13578.34,1.7,34.4,1515.55,25.9,27.2,0,147.73,64.8,113.33,446.7,11201.03,0
16201,8350.7,0,24.8,317.64,60.7,180.3,0,465.4,114.76,105.16,636.2,6445.74,0
16202,9596.44,6.6,20,1605.05,5.3,41.1,0,143.46,8.1,24.7,179.8,7562.33,0
16203,11730.95,0,72.5,1224.87,18,17.75,0,1109.3,97.3,231.65,305.3,8654.28,0
16204,10746.29,0,82.82,1144.55,3.6,8.83,0,131.2,61.74,66.66,470.9,8775.99,0
16205,12914.93,0,532.8,772.06,36.2,16.9,0,386.6,100.2,69,406.9,10594.27,0
16206,15038.71,0,293,1886.19,86.09,7.1,0,203.74,94.7,79.2,748.8,11639.89,0
16207,9224.35,89.46,90.4,967.78,61.2,59.35,4.2,821.2,77.8,131.1,412.8,6509.06,0
16214,6511.58,0,49.5,848.1,14.4,2.2,0,253.7,44.3,29.4,285.5,4984.48,0
16215,7556.89,0,105.4,1106.59,10.2,32.85,0,810,61.2,80.2,160.3,5190.15,2000
16218,12533.24,1.61,31.1,1494.92,11.9,3.5,0,146.3,173,143.6,312.3,10215.01,0
16219,14488.85,0,103.4,1597.05,40.3,33.35,0,1141.9,123.68,214.8,448.3,10786.07,0
16224,9592.05,0.2,54.3,1474.69,18.4,4.15,0,259.76,26.1,29.9,125.5,7599.05,0
16225,10239.64,0,263.6,1040.23,42.36,14.45,0,1112.4,104.4,73,343.09,7246.11,1000
16230,15177.8,0,551.9,980.15,153.34,42.1,0,311.57,300.12,324.4,434.3,12079.92,0
16231,18522.48,15,1288,1351.75,50.9,45.4,0,746.05,434.9,511.8,813.5,13265.18,0
16236,12144.97,0,75.6,1482.66,29.6,0,0,196.5,31.3,28.02,667.74,9633.55,0
16237,12858.28,0,225.1,1078.41,54.6,11.95,0,871.9,44.7,182.2,757.9,9631.52,0
16242,9158.56,0,284.08,1027.66,66.7,43,0,258.63,10.9,89,144.7,7233.89,0
16243,8994,0,221,1540.2,70,27.45,0,61.9,3.4,35.5,264.02,6770.53,1500
16252,9038.33,0,69.4,681.84,35.6,15.5,0,140.63,80.7,217.5,547.6,7249.56,0
16253,6674.58,0,116,417.5,0,12.45,0,125.4,81.2,189.2,324.9,5407.93,0
16256,6541.92,0,67.8,437.37,6.7,16.8,0,111.61,43.9,166.03,484.5,5207.21,0
16257,4968.34,0,72.1,332.6,10.25,12.65,0,73.4,32.4,184.1,202.4,4048.44,2000
16262,9966.89,10.88,155.8,1284.91,20.4,5.63,0,204.3,130.06,125.6,328.2,7701.11,0
16263,9654.55,0,130.5,1361.29,75.3,11.9,0,493.9,137.9,113.18,545.8,6784.78,2000
16266,9026.64,0,42.1,1007.77,66.16,30,0,222.29,131.68,91.75,321.7,7113.19,0
16267,9214.08,0,84.1,551.2,31.6,48.95,0,610.68,134.3,153.1,661.7,6938.45,0
16278,8127.64,6.7,82.7,1095.3,36.14,14.4,0,281.02,71.48,73.1,267,6199.8,0
16279,8116.61,15,171.98,570.45,21,46.05,0,395.95,140.92,97.6,473.6,6184.06,1000
16280,12665.59,1.3,260.2,1117.47,67.66,10,0,327.38,238.06,251.45,472.32,9919.75,0
16281,14994.77,112.68,294.18,1426.91,32.4,63.05,0,190.6,245.06,142.8,1143.6,11343.49,0
16290,14279.69,0.21,336.2,1530.73,82.12,44.2,0,159.89,127.94,109.51,492.24,11396.65,0
16291,14213.82,0,377.3,1416.34,68.86,68.05,0,735.2,67.06,124.1,1665.05,9691.86,0
16300,8527.51,0.2,140.5,1249.25,14.5,15,0,295.2,46.74,31.4,208,6526.72,0
16301,9297.23,15,93.15,1375.52,38.4,2.1,0,1017.4,73.1,118,765.59,5798.97,0
16302,7382.86,0,131,1143.45,19.26,2.2,0,171.06,42.64,39.98,414.36,5418.91,0
16303,7181.55,0,106.93,1047.97,29.12,13.2,0,396,52.8,109.63,521,4904.9,1500
16304,7737.93,3.72,78.6,922.91,7.32,11.9,0,197.36,13.62,47.4,223.1,6232,0
16305,9381.76,0,259.9,1411.67,26.26,15.4,0,1081.6,28.98,91.7,323.2,6143.05,0
16318,6395.54,40,73.5,825.36,16.4,2.5,0,118.06,186.2,136.5,397.9,4599.12,0
16319,6345.56,0,142.02,351.16,0,3.6,0,99.8,192.48,157.2,306.9,5092.4,1500
16324,8579.25,1.3,278.5,718.23,101.06,12.7,0,158.15,108.42,129.6,436.5,6634.79,0
16325,10369.93,82,567.2,1077.64,20.56,75,0,203.8,92.2,84.3,588.73,7578.5,0
16342,7623.99,0,23.8,1218.92,24.3,1.3,0,99.3,30.9,47.9,841.2,5336.37,0
16343,10195.78,0,115.6,1193.73,18,18.95,0,636,61.4,113.9,1185,6853.2,0
16344,8553.52,0,157.8,1450.84,16.5,6.7,0,207.03,32.5,89.5,429.7,6162.95,0
16345,9442.56,0,306.29,1369.21,22.9,84.8,0,903.6,22.6,111.2,575.5,6046.46,0
16358,9359.4,0,54.8,1102.3,42.26,10.2,0,167,37.68,58.05,159.2,7727.91,0
16359,13886.23,0,187.8,1695.61,21.6,34.85,0,842,36.16,80,889.9,10098.31,0
16360,7905.47,3.8,186.93,1006.29,11,0.2,0,138.65,42.18,63.25,355.1,6098.07,0
16361,10764.38,0,264.8,1401.21,27.9,13.8,0,753.13,53.4,83.4,871,7295.74,0
16362,10527.22,6.2,128.7,821.62,138.16,4.7,0,297.6,139.26,509.6,312.7,8168.68,0
16363,9819.78,0,217.27,456.01,39.6,53.65,0,169.9,134.5,30.7,330,8388.15,0
